loan_id,annual_income,monthly_debt,loan_amount,total_credit_limit,credit_used,total_delinquencies_12m,open_credit_accounts,credit_history_years,oldest_account_age,late_payments_90d,hard_inquiries_last_6m,default
LN101228,0.3272928775963136,0.013489426885610802,0.10712030043239792,10000,6058.698007810665,0.0,10.0,4.735174244066641,5.79166680351612,0.0,1.0,1
LN101229,0.1913293405515793,0.010867162951528198,0.03660672522656165,10000,4421.960961244912,0.0,10.0,7.877911424966153,9.206893539066844,0.0,1.0,1
LN101230,0.020001,0.0004439825851007289,0.00040002000000000006,10000,3664.180908468218,1.0,11.000000000000002,5.673014517865855,7.917451726945822,0.0,2.0,0
LN101231,0.1109931167718512,0.0013368154633433646,0.012319360977613023,10000,448.38425377724496,3.0,5.0,1.3617230390889823,13.401143316330064,0.0,0.0,0
LN101232,0.36835704423940147,0.010337255693773357,0.13568654368374414,10000,2358.295162631122,0.0,10.0,1.5003970822124488,13.211185864883191,0.0,3.0,0
LN101233,0.1613773654897535,0.009910673534784113,0.026042492715047997,10000,8322.838174279448,0.0,10.0,5.981854444082744,13.633735282285862,0.0,1.0,0
LN101234,0.20833315701172866,0.003983482996735779,0.04340249597731658,10000,1939.088857995066,1.0,12.000000000000005,3.686595098299117,9.32118020547475,1.0,2.0,0
LN101235,0.31640175840531626,0.015711127613582652,0.10010975632021772,10000,4878.959642442161,0.0,10.0,4.402098441667956,17.15939429896256,0.0,0.0,1
LN101236,0.2132485989431573,0.010691842653103698,0.04547475170262061,10000,6514.887946390398,1.0,,8.815246265367342,,0.0,0.0,0
LN101237,0.41769174329877545,0.00929231037435533,0.1744659747282268,10000,1990.154663995414,1.0,4.0,8.277098030601657,3.281856854196474,0.0,1.0,0
LN101238,0.20518861707189892,0.007444028637372101,0.04210216338726129,10000,4869.420949562166,0.0,10.0,11.393201521732074,15.169916635057731,0.0,1.0,0
LN101239,0.146722582622397,0.007265940635807527,0.021527369528803495,10000,6375.8310750213095,1.0,5.0,5.050993365779807,8.976990692552523,0.0,1.0,1
LN101240,0.39187366436210863,0.009572521329868647,0.15356457694692224,10000,4524.9986438145,0.0,10.0,4.076560096641402,13.55385703092962,1.0,1.0,0
LN101241,0.2557377312060148,0.006808227417541912,0.06540153142466867,10000,9800.0,0.0,10.0,7.254566893286729,4.788767546992801,0.0,0.0,0
LN101242,0.1205932581755588,0.0026404684055587506,0.014542613324138804,10000,1162.8014822436091,1.0,2.0,4.317616592280075,8.715135180708733,0.0,1.0,0
LN101243,0.3066199247222436,0.005053773233026642,0.09401547161674961,10000,6617.4570597677575,0.0,10.0,4.415816660922788,11.999821864617394,0.0,3.0,0
LN101244,0.21468174038185897,0.004519200344067162,0.04608803497164352,10000,4154.396525207071,1.0,12.000000000000005,5.393695218204491,9.975879388546694,0.0,2.0,0
LN101245,0.11249732514820451,0.0015600469065901264,0.012655535668175698,10000,6043.840309673351,1.0,,10.958246867450638,8.402358780275264,0.0,0.0,0
LN101246,0.26141489275752106,0.007735975116258405,0.06833748474053349,10000,5382.614303398492,1.0,10.0,8.11189741538588,1.0,0.0,2.0,0
LN101247,0.2310294197164986,0.004514777215455598,0.053374361745122355,10000,3033.687605780006,0.0,10.0,8.42646120683355,6.040601681727185,1.0,1.0,0
LN101248,0.047510734414553904,0.0015245715083197539,0.0022572223738758623,10000,4957.99278491868,0.0,10.0,10.823563010424738,5.091186238992709,1.0,1.0,0
LN101249,0.1228821205831131,0.0011941648951966136,0.015099892676882163,10000,784.197097203425,1.0,11.000000000000002,8.707598880225975,1.5544347072289044,0.0,0.0,0
LN101250,0.4738424799753495,0.015780219538539166,0.22452622198670957,10000,5706.495001142787,1.0,10.0,2.605783169594888,6.162320442118693,1.0,1.0,0
LN101251,0.2597581486828461,0.010282728585846376,0.0674740360489909,10000,5096.31693198105,0.0,10.0,8.662147092423401,16.43486076210864,1.0,0.0,0
LN101252,0.41160145716748814,0.0017472363046037841,0.1694153479409424,10000,5777.320337286204,0.0,10.0,9.042764571345772,13.63047472419925,1.0,1.0,1
LN101253,0.2870591840201069,0.009714764205392336,0.08240268807110558,10000,6616.236650174301,1.0,4.0,7.955594558079285,5.659273354656835,1.0,0.0,0
LN101254,0.39845731810808455,0.017736342956469493,0.15876783589656918,10000,5235.239680419422,3.0,5.0,5.413674378621347,6.64671586015961,0.0,2.0,0
LN101255,0.3166908360932259,0.004448288232944344,0.10029276897459041,10000,4796.178839596552,1.0,5.0,7.638995118005253,6.654908697668791,0.0,0.0,0
LN101256,0.1364415231695224,0.006832148476670486,0.01861615280329615,10000,2737.863326677415,0.0,10.0,5.939280836107061,12.024208083007611,0.0,2.0,0
LN101257,0.32282001349296063,0.011106430255094937,0.10421243829158178,10000,3075.558472701898,1.0,4.0,3.065734871254651,10.619992796731346,0.0,0.0,0
LN101258,0.1356677412794639,0.002761383711742865,0.018405600356130276,10000,6873.469240354661,0.0,10.0,3.811099063994527,6.151525858269947,1.0,1.0,0
LN101259,0.36152528425991615,0.01029246331191694,0.13070016963392891,10000,7372.6708114119565,0.0,10.0,8.111168456697847,6.613422348420036,0.0,2.0,0
LN101260,0.27612788621111245,0.009980850391608277,0.07624633341553086,10000,4023.779127375892,0.0,10.0,3.2825394617314725,13.325147170641811,0.0,5.0,0
LN101261,0.2522537028606663,0.007597057684533871,0.06363167835321447,10000,4592.005494506548,0.0,10.0,3.5653393695712072,15.097538278145944,0.0,1.0,1
LN101262,0.19737727632563035,0.00708606460607892,0.0389575918324479,10000,2690.771250012468,0.0,10.0,8.260153379954076,5.413546924015198,0.0,1.0,0
LN101263,0.34581419628419446,0.0061064724087370546,0.1195871125374871,10000,6845.51369053489,1.0,10.0,6.401367188595316,8.531901609373756,1.0,0.0,1
LN101264,0.2310826785099844,0.00722911586720265,0.0533989732246703,10000,5830.833647383558,0.0,10.0,7.731579951563184,9.513655130720672,0.0,0.0,0
LN101265,0.0208135797985981,0.00023925700045369314,0.0004331842904528123,10000,8382.434872927497,0.0,10.0,2.312946190340443,8.243959922038451,1.0,2.0,0
LN101266,0.0442908299747228,0.001230237192113331,0.0019616333290198287,10000,2743.353845640522,1.0,3.0,7.64828852230729,13.52105340751098,0.0,0.0,0
LN101267,0.0976883217667417,0.0017454774616112703,0.009542910521280694,10000,3743.984201963565,1.0,7.0000000000000036,4.01991555326777,8.390853512848885,0.0,1.0,0
LN101268,0.34410262524549995,0.006872604267262782,0.11840627259821974,10000,4962.891845051145,0.0,10.0,2.9493480433564656,16.632536974730847,1.0,1.0,1
LN101269,0.3532310703821604,0.01576040432829217,0.12477183585225637,10000,5792.979075451541,1.0,12.000000000000005,4.483965323399109,13.803910123382591,,2.0,0
LN101270,0.2890007270391856,0.01237155560043831,0.08352113122845083,10000,4068.6647249047346,0.0,10.0,10.086194870782432,6.25450736317765,2.0,1.0,0
LN101271,0.2877300554224527,0.010582968432595088,0.08278829706335228,10000,2754.077819092599,1.0,4.0,4.906637595153175,9.267329766145624,1.0,0.0,0
LN101272,0.4235371564628088,0.006570229034530421,0.17938329936744532,10000,6262.815057847142,1.0,3.0,12.604172136863804,5.093733188892557,1.0,2.0,0
LN101273,0.29114280704959955,0.007340164652883861,0.08476384295391332,10000,5942.2707250911635,0.0,10.0,0.5,7.434003824861963,0.0,3.0,0
LN101274,0.32657414786027666,0.014477158658115946,0.106650347476518,10000,2667.4517988725497,0.0,10.0,1.361166243055763,12.482739157969604,0.0,5.0,0
LN101275,0.24871131959779605,0.007694662662444563,0.06185707178475744,10000,7210.885602210992,0.0,10.0,9.972555711436671,9.982966672007366,0.0,0.0,0
LN101276,0.1946743983206287,0.01132192931814163,0.03789792668710048,10000,6840.397418393207,2.0,3.0,10.7268136774672,17.450096133939766,0.0,1.0,1
LN101277,0.21637280836993983,0.007374664646103543,0.046816975829086324,10000,4768.592994495585,0.0,10.0,3.40962828843482,4.112213091480076,0.0,2.0,0
LN101278,0.49609325831462187,0.015660315100292938,0.24610802485195984,10000,4659.195724752072,1.0,10.0,6.206680850168564,8.868137415123684,0.0,0.0,0
LN101279,0.1195947724934306,0.0030260719492633276,0.014302790012982932,10000,5608.115542231814,0.0,10.0,8.136569755509829,6.976926453927621,0.0,1.0,0
LN101280,0.28771839144959477,0.008872063596238369,0.0827815850599508,10000,2776.5938594874838,0.0,10.0,5.311872937905736,7.73553533409109,1.0,1.0,1
LN101281,0.0681543370647235,0.0018579413232934,0.0046449455063948784,10000,4560.062958328163,1.0,12.000000000000005,6.449601274163333,9.16761933886344,0.0,1.0,0
LN101282,0.17673901396460892,0.0067192682735226624,0.03123650231816824,10000,195.232910781639,0.0,10.0,6.032799039729569,6.292253220642031,1.0,2.0,1
LN101283,0.3428601303159082,0.014100275646835518,0.11755272610011124,10000,6252.911291005871,2.0,7.0,1.5556590610416263,12.831629782218798,2.0,0.0,0
LN101284,0.0328055682955578,0.0006345186887085752,0.0010761725056262115,10000,1377.013555116281,0.0,10.0,4.966016142113945,16.00564879289412,1.0,0.0,0
LN101285,0.3585697145569179,0.004491535589168746,0.12857188162771502,10000,7506.839656857997,0.0,10.0,6.037095285409598,1.0,0.0,2.0,0
LN101286,0.4957062331327118,0.00308036785688225,0.24572417386038928,10000,3839.759812067099,0.0,10.0,6.309365502324169,14.571614072810608,0.0,0.0,0
LN101287,0.29382026201822137,0.010435484451903466,0.08633005255219425,10000,4076.666036137646,1.0,8.0,0.8084816741427288,19.067167386844048,0.0,0.0,0
LN101288,0.40143069134516246,0.006171829920189607,0.16114619852316375,10000,3244.532187830988,2.0,11.000000000000002,8.261081698662032,9.75887678482516,0.0,1.0,0
LN101289,0.2797655694629443,0.0011656898727622678,0.07826849409135606,10000,3923.922252155847,0.0,10.0,6.388480958688284,6.557500153851636,0.0,0.0,0
LN101290,0.33533166250494284,0.011409290691451067,0.1124469885466664,10000,7337.062690296073,0.0,10.0,2.8338413359747987,6.711284595965223,0.0,1.0,0
LN101291,0.30445295119807936,0.018367390998499825,0.09269129504026871,10000,100.0,2.0,6.0,11.397192702070958,7.768828618607791,2.0,0.0,1
LN101292,0.1887943030803696,0.00549217358759532,0.035643100081299374,10000,7053.930772176375,1.0,9.0,4.9602462551435424,10.721633833724791,0.0,0.0,0
LN101293,0.1780390858888641,0.0070588583093787365,0.03169773806505644,10000,5176.046962203417,1.0,11.000000000000002,5.155057853235208,7.290310887892128,0.0,2.0,0
LN101294,0.3917758468981376,0.011827530112605308,0.1534879224369061,10000,2085.956704285569,0.0,10.0,7.92512773557398,8.680564337036195,0.0,0.0,0
LN101295,0.24493533703712236,0.006841177698576192,0.0599930743941517,10000,2349.375213901524,1.0,10.0,11.652003412709574,5.176393026330299,2.0,1.0,0
LN101296,0.23298834386070372,0.009472169708261861,0.05428333538660965,10000,7852.786054416406,0.0,10.0,8.043118788133565,7.1728258211331735,0.0,2.0,0
LN101297,0.2305025578914093,0.005886628460254684,0.053131198691924605,10000,2608.986240114537,0.0,10.0,8.478329510081611,7.35113463283357,1.0,2.0,0
LN101298,0.2867698123807397,0.009322620074502217,0.08223663852307227,10000,2193.298978808081,0.0,10.0,2.995134403528806,8.857248151241812,0.0,1.0,0
LN101299,0.107738538456945,0.0035756146816321127,0.011607484930300161,10000,6774.629084729459,0.0,10.0,6.260879106111508,3.179048184443392,0.0,1.0,0
LN101300,0.22814376901212408,0.004748934836164306,0.05204935119528842,10000,5177.105752571829,1.0,8.0,4.403214821485273,7.68057679050673,2.0,2.0,1
LN101301,0.2872681140637636,0.011940930012144045,0.08252268208963744,10000,2624.1488469272017,0.0,10.0,8.112389544147828,8.14208700342432,0.0,0.0,0
LN101302,0.09651072250384671,0.002603827416431723,0.009314223047492,10000,4933.249950809238,1.0,12.000000000000005,8.390897386529776,9.739106448745076,1.0,,0
LN101303,0.2751088073486891,0.005425105012408163,0.07568458077201079,10000,2448.4946327194452,0.0,10.0,10.899688549559825,14.594160636618364,0.0,2.0,0
LN101304,0.1422858149867286,0.005104224691373131,0.020245110860622573,10000,6701.642796845211,2.0,4.0,0.5,8.594607508252126,0.0,2.0,0
LN101305,0.2874934954779458,0.005156430693188577,0.08265222244863216,10000,6622.7419297462675,1.0,2.0,4.10826551305104,4.130968992445605,0.0,1.0,0
LN101306,0.5090224360296045,0.01502579823470722,0.25910333135907676,10000,5564.012397643886,1.0,8.0,9.900746832756123,9.52829253008072,1.0,1.0,0
LN101307,0.2354973837351283,0.006841829944124581,0.05545878224870653,10000,5223.322122494033,1.0,7.0000000000000036,1.7954104592024454,6.1648482695341205,0.0,1.0,1
LN101308,0.1205649754929769,0.005152990605408699,0.014535792750646627,10000,8022.376249734748,2.0,11.000000000000002,8.416953098681015,6.061299498197554,0.0,0.0,1
LN101309,0.27845104640337337,0.009773741599322412,0.0775347067920872,10000,4499.37265477645,0.0,10.0,9.402001502444248,7.816317586874345,0.0,1.0,0
LN101310,0.30690621349787645,0.0088554196127234,0.09419111697739063,10000,2136.251749158397,0.0,10.0,5.914980463900619,6.922173825632703,0.0,2.0,0
LN101311,0.1375702419815646,0.005418719236945867,0.018925433908624254,10000,5398.947825664614,1.0,5.0,1.7356059385304237,4.739827528865083,1.0,2.0,0
LN101312,0.0437833968595303,0.00203786585218305,0.0019169420571622684,10000,8672.094099074227,0.0,10.0,5.635440965399286,7.059197431671443,2.0,0.0,1
LN101313,0.1379378758965521,,0.019026719668976712,10000,2470.481013628295,2.0,9.0,10.37604401237617,10.822794658399063,0.0,,0
LN101314,0.24419879798271937,0.007154066157684216,0.05963280873740701,10000,3777.0744666120286,1.0,8.0,10.617052125766248,9.162141912660289,0.0,0.0,0
LN101315,0.1953633747644951,0.0024945390120027625,0.0381666528359978,10000,5332.892076202906,0.0,10.0,6.623641130333072,5.029251268379942,0.0,1.0,0
LN101316,0.3793002740426984,0.006012950855939813,0.14386831858859206,10000,4392.190301988521,0.0,10.0,3.0682869338557177,5.558273362651868,0.0,0.0,0
LN101317,0.3120545688422578,0.007911007047265,0.09737774188075858,10000,2535.39283924537,1.0,3.0,11.215191582148233,9.493019216364942,0.0,0.0,0
LN101318,0.26223928267553065,0.005650670211250059,0.0687691791388942,10000,6743.715712460943,0.0,10.0,8.462768637329127,5.051296180560094,0.0,0.0,0
LN101319,0.0406058936867493,0.0010894368552197711,0.0016487979962059,10000,9140.08144403452,1.0,4.0,3.2654700939693844,5.412824798480083,0.0,2.0,0
LN101320,0.32564928870270377,0.009728704350676414,0.10604713358328821,10000,4892.262918047815,1.0,2.0,7.027556913421524,6.715924093365885,0.0,1.0,0
LN101321,0.4875022721250882,0.01744664653627885,0.2376579778248514,10000,2691.863420527999,1.0,3.0,6.890245442934474,5.112571157094267,0.0,1.0,0
LN101322,0.3534777661297433,,0.12494617767030738,10000,1402.078949893049,0.0,10.0,4.089614695351329,9.402931164933907,0.0,0.0,0
LN101323,0.17107764055258343,0.006030133933001265,0.02926738801939838,10000,5015.951962442362,0.0,10.0,7.044320444144132,7.769292815542212,0.0,1.0,0
LN101324,0.23363871684008333,0.007002759068818077,0.054586816367963795,10000,6707.754686632516,0.0,10.0,9.318560514371644,14.616967562360928,0.0,1.0,0
LN101325,0.3050906070202843,0.0013647723646268812,0.09307997340139852,10000,5450.335492990764,1.0,10.0,5.111252403707281,4.352702808467998,0.0,0.0,0
LN101326,0.4164003443172731,0.007255765274892996,0.17338883034719926,10000,4495.192318162292,1.0,8.0,9.624807274764162,13.6031011964038,1.0,2.0,0
LN101327,0.16531086381857812,0.004523826382602097,0.027327516385580657,10000,3321.4566964213873,0.0,10.0,0.7339362920395072,9.949351096506856,0.0,0.0,0
LN101328,0.19413930261198267,0.0027267801543258974,0.037689874679364375,10000,2315.67273456382,2.0,3.0,12.654800979362598,14.96421940886782,0.0,0.0,0
LN101329,0.24482101352609012,0.008976552391024595,0.059937083842928465,10000,6169.502652649764,0.0,10.0,6.172053809939045,14.421437837487964,0.0,2.0,0
LN101330,0.2343190746089373,0.011317857823906116,0.05490519440651412,10000,6327.543242771172,0.0,10.0,9.219062984410868,7.29170343785878,0.0,1.0,0
LN101331,0.34508414847693947,0.01532214677794173,0.11908272444590594,10000,1408.540426618533,0.0,10.0,6.655834459604117,3.364530660693303,0.0,0.0,0
LN101332,0.2814767224004437,0.0074587477400649095,0.07922886377657405,10000,7679.677956361368,2.0,11.000000000000002,3.529432149429069,8.409804348999122,0.0,0.0,0
LN101333,0.0823397891356963,0.003935903130215678,0.006779758535121794,10000,5648.1424417880025,1.0,11.000000000000002,5.890870129021487,1.0934219800733285,0.0,1.0,0
LN101334,0.17118715582293467,0.005311083201025478,0.0293048711315899,10000,7299.189290291588,0.0,10.0,0.5,11.63863742831388,0.0,2.0,0
LN101335,0.1746413272467077,0.004357841110625227,0.030499418541164402,10000,1815.744503029769,0.0,10.0,8.065160792138428,9.60626591648677,0.0,0.0,0
LN101336,0.020001,0.00043000416658147073,0.00040002000000000006,10000,1768.351689169122,1.0,11.000000000000002,6.581293735934461,6.604246780010403,0.0,1.0,0
LN101337,0.3615574007262027,0.009178422267283612,0.13072339246248718,10000,4202.061380465406,0.0,10.0,5.425328524595266,7.201751483651746,1.0,1.0,0
LN101338,0.26589200512072836,0.006465019574896503,0.07069829249511632,10000,5505.568853790388,0.0,10.0,8.258098713226913,4.911524993275092,0.0,0.0,0
LN101339,0.1851194788666427,0.005793660162067563,0.03426903633637851,10000,8092.721645853928,0.0,10.0,6.112569784779579,8.872009165016424,0.0,0.0,1
LN101340,0.3583142189522226,0.01117003064365563,0.12838872118912237,10000,5912.1578276302635,1.0,6.000000000000003,7.820489616847723,,0.0,0.0,0
LN101341,0.28616052838082007,0.00835724437864758,0.08188756184266176,10000,4014.6374463759335,0.0,10.0,8.886949736640434,8.851554648713499,0.0,1.0,0
LN101342,0.0956664605646113,0.0033127758687829865,0.009151976010499763,10000,2447.261584668215,3.0,12.0,4.352315581513805,10.412403103960088,0.0,0.0,0
LN101343,0.32315209474477063,0.01423476740252161,0.1044269531858385,10000,6960.0011454383,0.0,10.0,,11.600106791910337,0.0,1.0,0
LN101344,0.4147565616707812,0.017019988986263383,0.17202259069240686,10000,2570.58914849857,0.0,10.0,0.8323197757425911,10.781879859371076,0.0,1.0,0
LN101345,0.2332133893979057,0.0024733310891189176,0.0543882517810698,10000,7756.937109544644,0.0,10.0,6.367682396483575,7.807153255945061,0.0,1.0,0
LN101346,0.24195509685987218,0.0010081462369161342,0.058542026941373275,10000,3931.2307007869813,1.0,7.0000000000000036,7.356291865352063,10.776423866595056,0.0,1.0,0
LN101347,0.26293222089351825,0.010739641558817329,0.06913308985177698,10000,7681.164145235702,0.0,10.0,2.029153804532881,9.540462691070898,0.0,1.0,0
LN101348,0.1038536868060485,0.001254623462087735,0.010785484409522008,10000,5857.862580118557,0.0,10.0,10.26113954408505,,0.0,1.0,0
LN101349,0.2669713698286032,0.007036590862917181,0.071273445336791,10000,4226.009021115083,0.0,10.0,3.532993585941828,4.894157148653807,0.0,1.0,0
LN101350,0.1430213168662038,0.0020795662518979237,0.020454954056826208,10000,3461.207256347747,1.0,5.0,0.5,4.006830323432514,0.0,1.0,0
LN101351,0.24921792530949943,0.0016552833285854434,0.062109325077645924,10000,3818.1842453078407,0.0,10.0,10.48446869967698,10.031823405414151,0.0,0.0,0
LN101352,0.2699079836889269,0.009699130106082778,0.07285004975103834,10000,5356.633384750476,0.0,10.0,0.5,10.945355975087075,0.0,0.0,0
LN101353,0.31369576367012225,0.012126256745652559,0.09840471844881753,10000,4654.312992435433,0.0,10.0,8.892536320150276,6.515753709246685,1.0,1.0,0
LN101354,0.31810788924936817,0.006985740435954687,0.10119231109479905,10000,3312.37718386259,0.0,10.0,8.163358562627558,13.69694887762833,1.0,0.0,0
LN101355,0.13867797646015304,0.0005778249019173044,0.019231442477106297,10000,4168.737179364735,1.0,6.000000000000003,6.958662303659631,17.853640702511644,,0.0,0
LN101356,0.27251460457001936,0.006087597760616057,0.07426393718934945,10000,4657.1540594383,4.0,4.0,4.431675155350309,16.014061343826853,,0.0,0
LN101357,0.364731927581987,0.012424307431034795,0.1330290142657441,10000,242.531811170375,0.0,10.0,7.508391883576731,7.933407393936912,1.0,1.0,0
LN101358,0.11159499210740251,0.001191864875904716,0.01245333066845912,10000,5416.336229577398,0.0,10.0,9.145454621113652,7.267986076658184,0.0,1.0,0
LN101359,0.4594133925610309,0.014452532318098323,0.21106020585104338,10000,2540.5575505663855,3.0,5.0,3.0425685105735814,12.14732432120418,0.0,4.0,1
LN101360,0.133310560888282,0.003862712635320303,0.017771572333787452,10000,2193.335193588509,1.0,10.0,8.929121018938451,11.715457311904366,0.0,0.0,0
LN101361,0.44529415437979436,0.01621218515008904,0.19828643863066173,10000,1125.311305778579,0.0,10.0,8.792623535811732,4.547358391036424,1.0,0.0,0
LN101362,0.135420428383577,0.004152182803482378,0.018338557003163128,10000,912.2150042642189,0.0,10.0,6.8791532727646665,8.031165568822692,0.0,0.0,0
LN101363,0.2432545521375006,0.00413613131968058,0.05917253388106386,10000,1789.104993775421,0.0,10.0,4.386075365756662,11.64620836563444,0.0,5.0,1
LN101364,0.2268524088772581,0.010009592686584209,0.05146178856100581,10000,3081.958084739019,0.0,10.0,8.806372094546328,5.414904925782516,0.0,1.0,0
LN101365,0.08598447258650188,0.0023374919288635457,0.007393243541506308,10000,8406.518275053137,0.0,10.0,7.5249388684875695,6.0214007076819005,0.0,1.0,0
LN101366,0.33378424398559475,0.009621450969441963,0.11141158774879108,10000,3448.2406482095917,0.0,10.0,2.952121010416298,6.625260979558588,0.0,1.0,1
LN101367,0.33994512587172687,0.005949317498518857,0.11556234865881837,10000,4855.500212536063,1.0,4.0,4.897932573695256,7.402976524633461,0.0,2.0,1
LN101368,60000.0,1417.538311606367,19462.1379900471,10000,5300.962773012658,1.0,5.0,8.4571648152621,2.722955646248227,0.0,0.0,0
LN101369,0.22018356513620363,0.0039867829495980394,0.048480582172523684,10000,4762.130372431697,2.0,2.0,6.343741851302534,11.771685589908166,0.0,2.0,1
LN101370,0.1657902431077737,0.004477139140819618,0.0274862389194916,10000,4345.113078548013,0.0,10.0,9.257948683335975,6.0634594571771165,0.0,1.0,0
LN101371,0.3818997779427502,0.019310007129193757,0.145847058492944,10000,2109.41247280151,0.0,10.0,4.975059913054811,9.80950831025561,0.0,,0
LN101372,0.275614279864034,0.00331230550994677,0.07596295565069018,10000,7401.855096558424,0.0,10.0,3.0003141232557,9.380352553328551,1.0,2.0,0
LN101373,0.1592466020629606,0.0014327654372717857,0.025359321021996863,10000,8114.3932872757705,2.0,7.0,12.580807846830211,4.953121488016423,0.0,1.0,1
LN101374,0.27574544274038115,0.013113431829526574,0.07603527344664608,10000,1134.682611754628,3.0,3.0,0.9573147517605278,1.935237150193149,0.0,3.0,0
LN101375,0.049036653506224,0.0013019290694255567,0.0024045443504359643,10000,2451.942818227241,1.0,8.0,4.500481207795008,9.356529222448447,1.0,3.0,1
LN101376,0.2629354007345079,0.005469912829838814,0.06913476202401553,10000,3940.379315245987,1.0,8.0,6.839244002099953,7.257000656380663,0.0,0.0,0
LN101377,0.3286939010346653,0.013859534551900036,0.1080393518834853,10000,2570.924410179617,0.0,10.0,8.958251674433134,10.821964192818127,0.0,0.0,0
LN101378,0.2284719927602169,0.004934189090378379,0.05219922300383185,10000,5511.93110691173,1.0,5.0,7.939348105626783,12.248885244351586,0.0,1.0,0
LN101379,0.335309817173586,0.017433356957645616,0.1124323381831665,10000,3043.4555951867733,0.0,10.0,12.933777014828635,1.0,0.0,1.0,0
LN101380,0.34758745666013485,0.013083449103707128,0.12081669244000447,10000,8830.112135613204,0.0,10.0,5.6472046420256055,8.07574109267893,0.0,1.0,0
LN101381,0.28303886680961277,0.006529076631134011,0.08011071708600291,10000,6881.097188687193,1.0,2.0,3.38105021594842,13.16700056338274,0.0,0.0,0
LN101382,0.4621694001752468,0.025942963874920337,0.2136000922889473,10000,4925.14806126443,1.0,2.0,5.340911927350652,14.749093187011011,0.0,2.0,0
LN101383,0.41247569181414573,0.008907507487396491,0.17013578386186634,10000,6553.972526639464,0.0,10.0,5.040070411946926,1.6707140189258969,0.0,1.0,0
LN101384,0.3252809173057058,0.012504728379776913,0.10580734988232411,10000,6711.800848714617,0.0,10.0,5.7951145581295815,13.607882068279428,0.0,0.0,0
LN101385,0.29261632695243395,0.009629366563979285,0.08562402218280678,10000,3372.1050238835137,0.0,10.0,3.0525356313021605,4.96197938616222,0.0,2.0,0
LN101386,0.2192365275728587,0.009961764221950147,0.048064435785677255,10000,2867.5655109160703,0.0,10.0,8.35216811475107,11.823752545773193,0.0,0.0,0
LN101387,0.17234147339101274,0.008390540561743737,0.029701411109111772,10000,4656.286125939295,0.0,10.0,7.112490628008628,6.804364893059134,0.0,1.0,0
LN101388,0.3456992923492367,0.010221193672906175,0.11950765503147068,10000,6223.272248995888,2.0,7.0,2.208357512777667,11.98675583974125,0.0,0.0,1
LN101389,0.2261026206780723,0.004465287832890055,0.05112216897487157,10000,4778.120797306835,0.0,10.0,8.904075227611752,7.552946270921078,1.0,1.0,1
LN101390,0.1283100874186755,0.004480115873094787,0.01646335022330073,10000,1346.0070356180051,1.0,10.0,3.565555389046485,3.2460545136709644,1.0,2.0,0
LN101391,0.15374193083425403,0.003181723780560668,0.02363642755471371,10000,2894.3511120983153,0.0,10.0,2.451553493087133,6.674268533830688,0.0,1.0,0
LN101392,0.1695782107296793,0.009213863733051296,0.02875659997606879,10000,4352.054272811244,1.0,8.0,6.261986111764947,11.160737888095396,0.0,3.0,1
LN101393,0.46042727926713195,0.014214936366302954,0.21199281906605427,10000,4348.668791348339,1.0,7.0000000000000036,0.726469651802069,7.3103821524122115,0.0,1.0,0
LN101394,0.35174034248812847,0.00865286422786022,0.12372091679332343,10000,8445.084353579618,0.0,10.0,7.768509149631744,4.707155815400749,0.0,0.0,0
LN101395,0.254114099918899,0.007998284618854655,0.06457372166349228,10000,1728.0241152020028,1.0,12.000000000000005,0.5,3.914463994661345,0.0,0.0,0
LN101396,0.2996750219368687,0.0036942702185768653,0.0898048190978408,10000,5511.178483671749,0.0,10.0,2.911911930034087,5.762541658026302,0.0,3.0,0
LN101397,0.31360459110360883,0.0053380177831345195,0.09834752595667058,10000,7478.22621665658,0.0,10.0,10.725411963263737,5.727935142579174,0.0,1.0,0
LN101398,0.1457700314777694,0.006438930582444246,0.021248756306998403,10000,9042.899490845592,0.0,10.0,3.940022372480045,11.29681672428515,0.0,0.0,0
LN101399,0.109892945942683,0.002302860329714988,0.012076349675015507,10000,3691.205153632078,3.0,10.0,4.465244384381106,7.418795579480408,0.0,1.0,1
LN101400,0.37618610134235286,0.00604917760964016,0.14151560665705765,10000,5482.8589054404,0.0,10.0,9.820995162391313,7.805248399099572,0.0,1.0,0
LN101401,0.0880342507947873,0.0031582134357525465,0.007749941278748713,10000,5639.520714397294,0.0,10.0,3.6214091847830447,8.28068991554565,1.0,0.0,0
LN101402,60000.0,2639.278115997248,14874.48604188192,10000,,0.0,10.0,8.29031454416843,11.16041252068501,1.0,1.0,0
LN101403,0.1633935813357901,0.006234050575328729,0.02669729902815412,10000,4302.309597521388,1.0,12.000000000000005,9.522564495177964,11.548671981670491,1.0,2.0,0
LN101404,0.276519829729886,0.011507998406478398,0.07646293971401541,10000,5371.950779000092,0.0,10.0,7.435590942449711,6.892403580987651,0.0,3.0,0
LN101405,0.2196347502401769,0.0043282822954099995,0.048239203878314645,10000,100.0,0.0,10.0,1.6653080311072213,7.944132710065112,0.0,0.0,0
LN101406,0.31407888872385853,0.00357862532712079,0.09864523426312521,10000,5864.138980125263,1.0,6.000000000000003,4.188042422352371,11.56993100003852,2.0,0.0,0
LN101407,0.020000999999999998,0.000958714679659521,0.00040001999999999995,10000,4752.355807323934,0.0,,14.140859332586992,6.21669978829474,0.0,2.0,0
